transaction_id,account_number,customer_id,trade_date,settlement_date,symbol,security_name,transaction_type,quantity,price_per_share,total_amount,currency,commission,tax,account_type,broker_id,market,timestamp,client_notes,risk_rating
TXN000360,ACC-464187,CUST_815,09-02-2024,12-Feb-2024,GBP/USD,British Pound US Dollar,SELL,220921,1.270008,"$280,571.37",USD,17.56,4229.17,Joint,BRK002,FOREX,2024-02-09T11:36:31Z,,Low
TXN000361,ACC-768914,CUST_546,2024.11.10,,ORCL,Oracle Corporation,DIVIDEND,111,$2.66,295.16,USD,23.21,0.00,Retirement,BRK002,NYSE,2024-11-10T13:54:27Z,,High
TXN000362,ACC-379901,CUST_844,26/05/2024,,BAC,Bank of America Corp,DIVIDEND,465,$1.27,589.88,USD,12.50,0.00,Individual,BRK002,NYSE,2024-05-26T16:31:35Z,Dividend reinvestment,
TXN000363,ACC-243057,CUST_30,12-05-2024,,CVX,Chevron Corporation,DIVIDEND,922,$0.3069,$283.00,USD,41.12,0.00,Individual,BRK001,NYSE,2024-05-12T14:38:19Z,Dividend reinvestment,Medium
TXN000364,ACC-980605,CUST_742,03-12-2024,,TSLA,Tesla Inc,DIVIDEND,173,$2.6576,$459.76,USD,46.45,0.00,Joint,BRK003,NASDAQ,2024-03-12T10:15:38Z,,HIGH
TXN000365,ACC-873048,CUST_400,2024.04.30,01-05-2024,NVDA,NVIDIA Corporation,BUY,131,619.737706,-81185.64,USD,48.14,0.00,Individual,BRK004,NASDAQ,2024-04-30T14:44:07Z,Dividend reinvestment,Med
TXN000366,ACC-922370,CUST_960,15-Mar-2024,,EUR/USD,Euro US Dollar,DIVIDEND,365,$0.2033,$74.19,USD,53.34,0.00,Joint,BRK001,FOREX,2024-03-15T12:16:35Z,Quarterly rebalancing,Low
TXN000367,ACC-347864,CUST_879,2024.08.14,16-08-2024,AAPL,Apple Inc,SELL,422,$154.51,"65,204.28",USD,42.83,1166.59,Retirement,BRK004,NASDAQ,2024-08-14T15:50:02Z,,MEDIUM
TXN000368,ACC-593975,CUST_755,30-Jul-2024,31/07/2024,JNJ,Johnson & Johnson,SELL,260,163.969644,42632.11,USD,8.32,679.49,Joint,BRK003,NYSE,2024-07-30T09:48:03Z,Rebalancing,HIGH
TXN000369,ACC-103225,CUST_411,12-04-2024,,SPY,SPDR S&P 500 ETF,DIVIDEND,211,$1.3231,279.17,USD,40.68,0.00,Retirement,BRK005,NYSE ARCA,2024-04-12T14:28:30Z,Rebalancing,low
TXN000370,ACC-966929,CUST_336,05-24-2024,2024.05.26,MSFT,Microsoft Corporation,SELL,453,413.37,$187257.00,USD,33.52,0.00,Individual,BRK005,NASDAQ,2024-05-24T10:29:12Z,,Very High
TXN000371,ACC-549737,CUST_615,13/05/2024,05/16/2024,MSFT,Microsoft Corporation,SELL,270,$301.6938,"81,457.32",USD,26.76,961.65,Trust,BRK001,NASDAQ,2024-05-13T12:12:55Z,Dollar cost averaging,Very High
TXN000372,ACC-500633,CUST_134,08-08-2024,08-10-2024,SLV,iShares Silver Trust,BUY,210,24.183,"-5,078.50",USD,44.62,,Individual,BRK003,NYSE ARCA,2024-08-08T12:39:28Z,Tax loss harvesting,
TXN000373,ACC-591658,CUST_137,2024.06.14,2024.06.17,CVX,Chevron Corporation,BUY,132,162.083,$-21394.97,USD,8.65,,Joint,BRK001,NYSE,2024-06-14T14:59:15Z,Tax loss harvesting,Low
TXN000374,ACC-629050,CUST_635,14-07-2024,,VTI,Vanguard Total Stock Market ETF,DIVIDEND,963,$2.84,"$2,736.70",USD,34.02,0.00,Corporate,BRK002,NYSE ARCA,2024-07-14T16:59:21Z,Rebalancing,Med
TXN000375,ACC-553959,CUST_146,05/13/2024,15-05-2024,SPY,SPDR S&P 500 ETF,BUY,475,474.782337,-225521.61,USD,26.50,0.00,Corporate,BRK005,NYSE ARCA,2024-05-13T14:27:57Z,,
TXN000376,ACC-789354,CUST_652,2024-08-13,,NVDA,NVIDIA Corporation,BUY,241,491.571,"-118,468.53",USD,18.01,0.00,Trust,BRK004,NASDAQ,2024-08-13T16:02:28Z,Year-end selling,Medium
TXN000377,ACC-217955,CUST_867,03/16/2024,18/03/2024,QQQ,Invesco QQQ Trust,BUY,384,$433.50,-166462.22,USD,30.44,0.00,Corporate,BRK005,NASDAQ,2024-03-16T09:33:49Z,Dividend reinvestment,Very High
TXN000378,ACC-809790,CUST_97,2024-06-17,,WFC,Wells Fargo & Co,DIVIDEND,174,2.031432,353.47,USD,34.52,0.00,Individual,BRK003,NYSE,2024-06-17T09:05:29Z,Quarterly rebalancing,High
TXN000379,ACC-382400,CUST_609,2024-12-02,04-Dec-2024,SPY,SPDR S&P 500 ETF,BUY,376,$494.74,$-186022.93,USD,50.34,0.00,Joint,BRK002,NYSE ARCA,2024-12-02T09:51:41Z,,Very High
TXN000380,ACC-731548,CUST_391,2024.02.17,02/19/2024,BAC,Bank of America Corp,BUY,107,$25.4102,-2718.90,USD,13.15,0.00,Trust,BRK003,NYSE,2024-02-17T10:19:31Z,Year-end selling,High
TXN000381,ACC-200780,CUST_853,07-07-2024,09-07-2024,EUR/USD,Euro US Dollar,SELL,231810,1.09,252537.06,USD,9.51,2657.58,Retirement,BRK004,FOREX,2024-07-07T10:02:32Z,Portfolio diversification,low
TXN000382,ACC-619383,CUST_540,11/18/2024,20-11-2024,WFC,Wells Fargo & Co,SELL,66,37.972131,"2,506.16",USD,39.22,21.88,Trust,BRK003,NYSE,2024-11-18T10:58:02Z,Risk management,Low
TXN000383,ACC-199074,CUST_476,04-12-2024,2024-12-07,QQQ,Invesco QQQ Trust,SELL,339,361.393549,"$122,512.41",USD,28.14,2161.57,Individual,BRK001,NASDAQ,2024-12-04T13:20:37Z,Estate planning,low
TXN000384,ACC-457915,CUST_990,04-05-2024,08-04-2024,META,Meta Platforms Inc,BUY,55,330.742369,"-18,190.83",USD,26.69,0.00,Individual,BRK001,NASDAQ,2024-04-05T10:00:10Z,Portfolio diversification,low
TXN000385,ACC-952631,CUST_998,11-Nov-2024,,JNJ,Johnson & Johnson,DIVIDEND,741,2.04,$1508.30,USD,20.13,0.00,Retirement,BRK002,NYSE,2024-11-11T12:07:52Z,,Low
TXN000386,ACC-780130,CUST_149,11-28-2024,,BTC-USD,Bitcoin USD,DIVIDEND,601,1.04,622.32,USD,20.05,0.00,Trust,BRK002,CRYPTO,2024-11-28T15:01:07Z,,HIGH
TXN000387,ACC-594392,CUST_21,08-18-2024,2024-08-20,NVDA,NVIDIA Corporation,SELL,53,566.925,"30,047.03",USD,36.52,591.70,Trust,BRK005,NASDAQ,2024-08-18T13:02:31Z,Risk management,Med
TXN000388,ACC-343170,CUST_732,2024-02-01,,BTC-USD,Bitcoin USD,DIVIDEND,115,$1.4125,162.43,USD,37.42,0.00,Trust,BRK001,CRYPTO,2024-02-01T14:28:44Z,Rebalancing,HIGH
TXN000389,ACC-559392,CUST_238,09-16-2024,,GLD,SPDR Gold Shares,DIVIDEND,666,$4.2819,"2,851.76",USD,40.76,0.00,Trust,BRK002,NYSE ARCA,2024-09-16T15:26:53Z,Quarterly rebalancing,
TXN000390,ACC-985555,CUST_166,11-14-2024,,WFC,Wells Fargo & Co,DIVIDEND,733,$2.4662,1807.70,USD,13.66,0.00,Retirement,BRK005,NYSE,2024-11-14T10:50:26Z,Portfolio diversification,HIGH
TXN000391,ACC-149334,CUST_19,02-07-2024,,QQQ,Invesco QQQ Trust,DIVIDEND,897,4.31,"3,867.29",USD,30.17,0.00,Individual,BRK003,NASDAQ,2024-07-02T10:39:14Z,,low
TXN000392,ACC-456855,CUST_804,2024-06-30,,KO,The Coca-Cola Company,DIVIDEND,204,$4.28,$873.47,USD,48.68,0.00,Joint,BRK001,NYSE,2024-06-30T16:51:29Z,Estate planning,Low
TXN000393,ACC-739270,CUST_801,2024-02-22,02-23-2024,GBP/USD,British Pound US Dollar,BUY,92330,1.34,$-123823.63,USD,41.42,0.00,Trust,BRK005,FOREX,2024-02-22T10:09:41Z,,HIGH
TXN000394,ACC-560438,CUST_993,2024-07-31,03/08/2024,JPM,JPMorgan Chase & Co,SELL,191,143.409354,"27,391.19",USD,40.76,395.57,Retirement,BRK002,NYSE,2024-07-31T15:50:14Z,,Med
TXN000395,ACC-529191,CUST_920,22-Aug-2024,08/23/2024,AAPL,Apple Inc,SELL,162,$154.2389,"24,986.70",USD,25.08,287.62,Trust,BRK001,NASDAQ,2024-08-22T09:40:45Z,Risk management,High
TXN000396,ACC-521530,CUST_908,14-12-2024,,PFE,Pfizer Inc,DIVIDEND,402,0.139,55.77,USD,18.99,0.00,Joint,BRK005,NYSE,2024-12-14T15:28:41Z,,High
TXN000397,ACC-951266,CUST_801,2024.11.28,2024-11-29,KO,The Coca-Cola Company,BUY,200,60.374,"$-12,074.87",USD,41.25,0.00,Retirement,BRK005,NYSE,2024-11-28T13:13:05Z,Dollar cost averaging,Med
TXN000398,ACC-267800,CUST_24,15-01-2024,01/18/2024,JPM,JPMorgan Chase & Co,SELL,431,$169.2794,72959.44,USD,23.65,752.73,Individual,BRK001,NYSE,2024-01-15T13:36:47Z,,HIGH
TXN000399,ACC-944510,CUST_764,10-24-2024,27/10/2024,QQQ,Invesco QQQ Trust,SELL,267,$421.44,$112523.17,USD,41.88,1434.31,Retirement,BRK003,NASDAQ,2024-10-24T10:09:45Z,Dividend reinvestment,HIGH
TXN000400,ACC-165214,CUST_436,07 March 2024,,NVDA,NVIDIA Corporation,SELL,207,738.411221,152851.12,USD,34.41,1669.40,Corporate,BRK005,NASDAQ,2024-03-07T15:28:44Z,Portfolio diversification,HIGH
TXN000401,ACC-251357,CUST_518,06 March 2024,03/09/2024,JNJ,Johnson & Johnson,SELL,234,163.889,38350.12,USD,28.67,734.83,Corporate,BRK001,NYSE,2024-03-06T10:07:23Z,Long-term investment,low
TXN000402,ACC-223461,CUST_381,05-Jun-2024,06/06/2024,WFC,Wells Fargo & Co,SELL,216,$50.68,"10,945.98",USD,7.43,200.70,Retirement,BRK002,NYSE,2024-06-05T09:07:35Z,,HIGH
TXN000403,ACC-604550,CUST_587,07 June 2024,09/06/2024,CRM,Salesforce Inc,SELL,259,260.956,$67587.63,USD,36.82,1014.38,Retirement,BRK003,NYSE,2024-06-07T15:24:14Z,Tax loss harvesting,Medium
TXN000404,ACC-803011,CUST_912,14-08-2024,2024-08-17,XOM,Exxon Mobil Corp,BUY,408,$109.30,-44594.35,USD,43.58,0.00,Corporate,BRK005,NYSE,2024-08-14T10:12:39Z,Estate planning,Medium
TXN000405,ACC-627054,CUST_919,01/10/2024,,CVX,Chevron Corporation,DIVIDEND,69,$1.45,$99.86,USD,15.29,0.00,Joint,BRK004,NYSE,2024-01-10T14:25:37Z,,Medium
TXN000406,ACC-535092,CUST_25,27-Sep-2024,28/09/2024,VTI,Vanguard Total Stock Market ETF,SELL,94,$214.27,"$20,141.15",USD,17.78,0.00,Corporate,BRK004,NYSE ARCA,2024-09-27T09:39:20Z,,High
TXN000407,ACC-435587,CUST_146,30-Jul-2024,2024-07-31,BAC,Bank of America Corp,SELL,386,$29.05,"11,213.76",USD,34.85,141.62,Joint,BRK004,NYSE,2024-07-30T13:03:20Z,Dividend reinvestment,Medium
TXN000408,ACC-130310,CUST_418,11-20-2024,11/23/2024,ORCL,Oracle Corporation,BUY,285,107.39,"$-30,606.00",USD,37.58,0.00,Retirement,BRK003,NYSE,2024-11-20T16:05:54Z,Profit taking,low
TXN000409,ACC-276358,CUST_801,2024.05.05,,ORCL,Oracle Corporation,DIVIDEND,51,4.082,$208.18,USD,53.06,0.00,Joint,BRK003,NYSE,2024-05-05T09:03:59Z,Dollar cost averaging,High
TXN000410,ACC-498619,CUST_360,11-19-2024,,GLD,SPDR Gold Shares,DIVIDEND,215,3.721996,800.23,USD,33.15,0.00,Corporate,BRK001,NYSE ARCA,2024-11-19T10:53:08Z,Dollar cost averaging,low
TXN000411,ACC-941017,CUST_326,15-Dec-2024,18 December 2024,XOM,Exxon Mobil Corp,SELL,340,101.825328,$34620.61,USD,54.15,411.88,Joint,BRK003,NYSE,2024-12-15T11:41:59Z,,Low
TXN000412,ACC-110043,CUST_689,2024.03.29,,BOND_10Y,US Treasury 10 Year,DIVIDEND,830,2.024676,"$1,680.48",USD,9.06,0.00,Individual,BRK005,BOND,2024-03-29T16:43:07Z,,Low
TXN000413,ACC-979908,CUST_787,2024-12-22,23 December 2024,TSLA,Tesla Inc,SELL,381,181.123596,"$69,008.09",USD,5.99,1298.80,Corporate,BRK002,NASDAQ,2024-12-22T13:51:45Z,,Medium
TXN000414,ACC-138583,CUST_288,09-09-2024,2024.09.12,AAPL,Apple Inc,BUY,143,155.547,-22243.27,USD,33.46,,Trust,BRK002,NASDAQ,2024-09-09T12:42:47Z,Quarterly rebalancing,Med
TXN000415,ACC-234476,CUST_764,03/02/2024,,BAC,Bank of America Corp,DIVIDEND,952,2.663092,$2535.26,USD,44.11,0.00,Retirement,BRK001,NYSE,2024-02-03T13:43:35Z,Long-term investment,Med
TXN000416,ACC-438689,CUST_443,27-07-2024,,TSLA,Tesla Inc,DIVIDEND,557,1.87,"$1,042.27",USD,42.95,,Retirement,BRK001,NASDAQ,2024-07-27T15:34:28Z,Dividend reinvestment,
TXN000417,ACC-699596,CUST_828,01-13-2024,01-14-2024,JNJ,Johnson & Johnson,SELL,160,$153.29,"$24,526.34",USD,8.14,132.89,Trust,BRK001,NYSE,2024-01-13T13:15:06Z,Tax loss harvesting,MEDIUM
TXN000418,ACC-644918,CUST_814,05/01/2024,,KO,The Coca-Cola Company,DIVIDEND,832,$0.57,473.23,USD,27.32,,Individual,BRK001,NYSE,2024-05-01T09:24:20Z,Year-end selling,Low
TXN000419,ACC-941363,CUST_453,29-01-2024,,SLV,iShares Silver Trust,DIVIDEND,154,3.420,$526.69,USD,32.96,0.00,Corporate,BRK004,NYSE ARCA,2024-01-29T10:39:48Z,,low
TXN000420,ACC-586758,CUST_815,08/07/2024,,SPY,SPDR S&P 500 ETF,DIVIDEND,851,0.23,193.40,USD,30.86,0.00,Joint,BRK002,NYSE ARCA,2024-08-07T10:00:38Z,Market timing,Medium
TXN000421,ACC-368735,CUST_364,03 August 2024,,PFE,Pfizer Inc,DIVIDEND,298,0.77,230.83,USD,7.20,0.00,Retirement,BRK003,NYSE,2024-08-03T14:19:37Z,Estate planning,low
TXN000422,ACC-732636,CUST_352,29-May-2024,,AAPL,Apple Inc,DIVIDEND,744,$0.81,$601.56,USD,16.87,0.00,Joint,BRK001,NASDAQ,2024-05-29T14:12:12Z,Profit taking,low
TXN000423,ACC-598833,CUST_712,20 December 2024,,SLV,iShares Silver Trust,DIVIDEND,642,2.873875,1845.03,USD,21.78,0.00,Corporate,BRK004,NYSE ARCA,2024-12-20T11:06:29Z,Long-term investment,MEDIUM
TXN000424,ACC-769795,CUST_229,12-20-2024,,ETH-USD,Ethereum USD,DIVIDEND,542,$3.70,$2005.11,USD,52.63,0.00,Corporate,BRK004,CRYPTO,2024-12-20T15:11:52Z,Tax loss harvesting,Very High
TXN000425,ACC-681636,CUST_118,13-03-2024,2024-03-15,ETH-USD,Ethereum USD,BUY,1.99203,3950.62,$-7869.75,USD,19.21,0.00,Retirement,BRK003,CRYPTO,2024-03-13T14:54:35Z,,High
TXN000426,ACC-374505,CUST_933,2024-02-21,,DIS,The Walt Disney Company,DIVIDEND,720,3.958,"2,850.00",USD,10.55,0.00,Retirement,BRK003,NYSE,2024-02-21T12:23:51Z,Rebalancing,HIGH
TXN000427,ACC-168553,CUST_122,14/03/2024,16-Mar-2024,PEP,PepsiCo Inc,BUY,220,$166.3590,-36598.99,USD,53.85,0.00,Retirement,BRK001,NASDAQ,2024-03-14T13:50:09Z,Long-term investment,Very High
TXN000428,ACC-712454,CUST_908,09-07-2024,09/10/2024,PFE,Pfizer Inc,BUY,199,26.674335,"-5,308.19",USD,42.57,0.00,Joint,BRK003,NYSE,2024-09-07T16:11:20Z,Risk management,HIGH
TXN000429,ACC-709418,CUST_411,2024-11-22,11-24-2024,NVDA,NVIDIA Corporation,BUY,157,$597.95,"$-93,878.15",USD,26.25,0.00,Trust,BRK005,NASDAQ,2024-11-22T14:16:35Z,,High
TXN000430,ACC-468653,CUST_236,2024-10-25,,ETH-USD,Ethereum USD,DIVIDEND,486,2.31,"$1,122.97",USD,26.63,0.00,Corporate,BRK004,CRYPTO,2024-10-25T13:24:01Z,,MEDIUM
TXN000431,ACC-476536,CUST_924,12-02-2024,,DIS,The Walt Disney Company,DIVIDEND,709,0.48,$342.43,USD,18.82,0.00,Retirement,BRK001,NYSE,2024-02-12T10:23:02Z,Tax loss harvesting,Medium
TXN000432,ACC-881410,CUST_836,15-12-2024,,NVDA,NVIDIA Corporation,DIVIDEND,191,4.992185,$953.51,USD,42.62,0.00,Joint,BRK003,NASDAQ,2024-12-15T13:18:52Z,Dividend reinvestment,Low
TXN000433,ACC-637549,CUST_780,2024.03.17,18 March 2024,JPM,JPMorgan Chase & Co,BUY,301,149.348928,-44954.03,USD,44.30,0.00,Trust,BRK004,NYSE,2024-03-17T10:20:54Z,,MEDIUM
TXN000434,ACC-994376,CUST_572,16-Jan-2024,,AMZN,Amazon.com Inc,DIVIDEND,362,4.722,"$1,709.52",USD,5.48,0.00,Corporate,BRK003,NASDAQ,2024-01-16T15:27:43Z,Estate planning,Very High
TXN000435,ACC-124368,CUST_582,17/01/2024,2024.01.20,AMZN,Amazon.com Inc,SELL,105,$179.2069,$18816.72,USD,52.43,0.00,Trust,BRK002,NASDAQ,2024-01-17T10:21:36Z,Quarterly rebalancing,HIGH
TXN000436,ACC-807668,CUST_567,2024-03-31,,DIS,The Walt Disney Company,DIVIDEND,77,$1.01,$78.14,USD,8.47,0.00,Trust,BRK003,NYSE,2024-03-31T12:18:42Z,Portfolio diversification,Very High
TXN000437,ACC-280172,CUST_335,2024.07.29,31 July 2024,META,Meta Platforms Inc,BUY,200,311.47,"$-62,294.28",USD,52.75,0.00,Retirement,BRK002,NASDAQ,2024-07-29T13:27:52Z,Portfolio diversification,Very High
TXN000438,ACC-626883,CUST_734,16 December 2024,,BAC,Bank of America Corp,BUY,33,27.85384,$-919.18,USD,46.23,0.00,Joint,BRK002,NYSE,2024-12-16T14:58:36Z,Portfolio diversification,Med
TXN000439,ACC-401897,CUST_662,21-Aug-2024,,JNJ,Johnson & Johnson,DIVIDEND,450,3.103835,1396.73,USD,45.50,0.00,Retirement,BRK004,NYSE,2024-08-21T11:57:39Z,Portfolio diversification,Very High
TXN000440,ACC-200174,CUST_403,2024-12-23,26-12-2024,JPM,JPMorgan Chase & Co,BUY,35,$166.6663,"-5,833.32",USD,39.90,0.00,Retirement,BRK004,NYSE,2024-12-23T10:23:04Z,Risk management,low
TXN000441,ACC-365045,CUST_213,2024-09-16,,ETH-USD,Ethereum USD,BUY,7.497612,3388.97,"$-25,409.19",USD,24.06,0.00,Trust,BRK002,CRYPTO,2024-09-16T09:00:16Z,,low
TXN000442,ACC-586796,CUST_497,08/24/2024,,MSFT,Microsoft Corporation,DIVIDEND,780,$4.76,"3,708.97",USD,12.01,0.00,Corporate,BRK002,NASDAQ,2024-08-24T09:38:06Z,,High
TXN000443,ACC-804005,CUST_782,06-01-2024,2024-01-07,AMZN,Amazon.com Inc,SELL,273,175.707508,47968.15,USD,15.81,841.72,Joint,BRK001,NASDAQ,2024-01-06T13:28:03Z,Long-term investment,low
TXN000444,ACC-361829,CUST_384,05-02-2024,03-May-2024,MSFT,Microsoft Corporation,BUY,349,$398.4632,"$-139,063.65",USD,38.45,0.00,Retirement,BRK001,NASDAQ,2024-05-02T11:02:26Z,,High
TXN000445,ACC-298754,CUST_640,2024.04.16,17-Apr-2024,BTC-USD,Bitcoin USD,BUY,0.150931,46317.874,"$-6,990.79",USD,37.70,,Individual,BRK004,CRYPTO,2024-04-16T16:14:04Z,Dollar cost averaging,Very High
TXN000446,ACC-329177,CUST_421,03 June 2024,,TSLA,Tesla Inc,DIVIDEND,994,4.27,"$4,241.67",USD,13.57,0.00,Individual,BRK005,NASDAQ,2024-06-03T15:43:59Z,Year-end selling,MEDIUM
TXN000447,ACC-898717,CUST_906,18-Dec-2024,,NFLX,Netflix Inc,DIVIDEND,393,0.19,$73.29,USD,50.61,0.00,Trust,BRK004,NASDAQ,2024-12-18T12:32:37Z,Long-term investment,Med
TXN000448,ACC-230082,CUST_317,2024.05.01,02/05/2024,KO,The Coca-Cola Company,BUY,152,$58.7452,-8929.28,USD,15.10,0.00,Trust,BRK002,NYSE,2024-05-01T12:59:46Z,Portfolio diversification,Low
TXN000449,ACC-774865,CUST_806,2024.01.21,22-Jan-2024,XOM,Exxon Mobil Corp,SELL,106,103.56821,$10978.23,USD,31.97,164.40,Retirement,BRK002,NYSE,2024-01-21T14:11:28Z,Short-term trade,low
TXN000450,ACC-301814,CUST_54,20/11/2024,11-23-2024,NVDA,NVIDIA Corporation,BUY,41,518.16,"$-21,244.36",USD,26.31,0.00,Trust,BRK003,NASDAQ,2024-11-20T12:15:27Z,,High
TXN000451,ACC-570046,CUST_991,11-21-2024,2024.11.23,BAC,Bank of America Corp,SELL,242,$32.5543,7878.15,USD,27.07,126.24,Retirement,BRK004,NYSE,2024-11-21T15:27:54Z,,Low
TXN000452,ACC-679707,CUST_745,30-03-2024,2024.04.01,VTI,Vanguard Total Stock Market ETF,SELL,247,228.107105,"56,342.45",USD,8.60,678.30,Retirement,BRK002,NYSE ARCA,2024-03-30T09:55:32Z,Tax loss harvesting,Low
TXN000453,ACC-536019,CUST_963,21-Jul-2024,07/24/2024,VTI,Vanguard Total Stock Market ETF,SELL,20,220.439,"4,408.79",USD,54.62,83.69,Retirement,BRK002,NYSE ARCA,2024-07-21T13:49:58Z,Tax loss harvesting,low
TXN000454,ACC-765824,CUST_706,2024-07-07,07-10-2024,XOM,Exxon Mobil Corp,SELL,18,101.059,1819.06,USD,51.07,28.37,Individual,BRK002,NYSE,2024-07-07T16:43:09Z,,
TXN000455,ACC-112936,CUST_120,2024.02.17,,VTI,Vanguard Total Stock Market ETF,DIVIDEND,972,0.493707,$479.88,USD,50.50,0.00,Trust,BRK002,NYSE ARCA,2024-02-17T13:44:19Z,Risk management,low
TXN000456,ACC-889013,CUST_898,02/15/2024,,XOM,Exxon Mobil Corp,DIVIDEND,402,$4.09,"1,644.07",USD,18.45,0.00,Retirement,BRK004,NYSE,2024-02-15T09:10:52Z,Short-term trade,
TXN000457,ACC-786315,CUST_296,08/08/2024,08-09-2024,META,Meta Platforms Inc,SELL,258,272.970689,"70,426.44",USD,52.42,1212.43,Retirement,BRK002,NASDAQ,2024-08-08T11:51:48Z,,Low
TXN000458,ACC-757286,CUST_935,11/15/2024,,NFLX,Netflix Inc,DIVIDEND,350,$0.52,$181.99,USD,11.23,0.00,Individual,BRK003,NASDAQ,2024-11-15T12:30:31Z,Short-term trade,Low
TXN000459,ACC-107577,CUST_682,2024-10-25,2024.10.26,TSLA,Tesla Inc,BUY,493,$252.3582,-124412.59,USD,43.07,0.00,Trust,BRK004,NASDAQ,2024-10-25T15:21:23Z,Tax loss harvesting,MEDIUM
TXN000460,ACC-797385,CUST_409,2024-07-12,13 July 2024,QQQ,Invesco QQQ Trust,SELL,206,437.054151,"90,033.16",USD,41.26,637.70,Joint,BRK001,NASDAQ,2024-07-12T13:44:48Z,Tax loss harvesting,Med
TXN000461,ACC-639926,CUST_424,12-04-2024,,AAPL,Apple Inc,DIVIDEND,882,$1.68,"$1,480.61",USD,36.69,0.00,Individual,BRK003,NASDAQ,2024-12-04T12:38:31Z,Market timing,HIGH
TXN000462,ACC-599250,CUST_675,12/24/2024,25/12/2024,PFE,Pfizer Inc,SELL,449,33.698587,15130.67,USD,33.59,190.19,Retirement,BRK004,NYSE,2024-12-24T13:53:43Z,,Medium
TXN000463,ACC-567965,CUST_978,29 February 2024,,CVX,Chevron Corporation,DIVIDEND,266,$0.9351,248.74,USD,52.21,0.00,Individual,BRK001,NYSE,2024-02-29T09:10:59Z,Dividend reinvestment,low
TXN000464,ACC-798281,CUST_488,12/09/2024,12 December 2024,CVX,Chevron Corporation,BUY,355,142.713253,"-50,663.20",USD,21.64,0.00,Retirement,BRK005,NYSE,2024-12-09T14:24:58Z,Year-end selling,Medium
TXN000465,ACC-334410,CUST_266,29-02-2024,03-03-2024,MSFT,Microsoft Corporation,BUY,60,389.35413,"-23,361.25",USD,33.64,0.00,Retirement,BRK003,NASDAQ,2024-02-29T09:19:03Z,Profit taking,low
TXN000466,ACC-482755,CUST_817,13/12/2024,,GBP/USD,British Pound US Dollar,DIVIDEND,277,0.62,$172.37,USD,5.46,0.00,Trust,BRK003,FOREX,2024-12-13T13:53:14Z,Portfolio diversification,High
TXN000467,ACC-797670,CUST_870,2024-12-25,12/28/2024,SLV,iShares Silver Trust,SELL,435,22.73,9889.52,USD,40.33,172.38,Trust,BRK003,NYSE ARCA,2024-12-25T09:51:21Z,,low
TXN000468,ACC-834430,CUST_754,27/01/2024,29/01/2024,NFLX,Netflix Inc,SELL,281,498.66,"140,123.31",USD,24.61,1695.68,Corporate,BRK004,NASDAQ,2024-01-27T10:33:46Z,,low
TXN000469,ACC-202046,CUST_135,2024-06-14,,NFLX,Netflix Inc,DIVIDEND,720,$0.90,$649.51,USD,11.88,0.00,Trust,BRK003,NASDAQ,2024-06-14T12:13:51Z,Year-end selling,High
TXN000470,ACC-703646,CUST_105,13/12/2024,2024-12-14,VTI,Vanguard Total Stock Market ETF,SELL,499,$204.80,102196.39,USD,28.69,690.87,Joint,BRK003,NYSE ARCA,2024-12-13T11:40:46Z,Long-term investment,low
TXN000471,ACC-515912,CUST_501,03/06/2024,,XOM,Exxon Mobil Corp,DIVIDEND,758,$4.96,$3757.18,USD,38.54,,Individual,BRK004,NYSE,2024-06-03T13:40:41Z,Long-term investment,low
TXN000472,ACC-612982,CUST_657,12-08-2024,,AAPL,Apple Inc,DIVIDEND,636,2.450,1557.91,USD,39.69,,Individual,BRK005,NASDAQ,2024-12-08T15:30:41Z,Dollar cost averaging,High
TXN000473,ACC-166582,CUST_731,02/10/2024,,VTI,Vanguard Total Stock Market ETF,DIVIDEND,619,$4.11,2541.35,USD,44.17,0.00,Joint,BRK004,NYSE ARCA,2024-10-02T10:48:48Z,,Medium
TXN000474,ACC-828986,CUST_185,03 January 2024,01-04-2024,PEP,PepsiCo Inc,SELL,45,$173.05,7787.38,USD,33.12,43.03,Individual,BRK005,NASDAQ,2024-01-03T14:34:10Z,Quarterly rebalancing,
TXN000475,ACC-415201,CUST_48,22-09-2024,,CVX,Chevron Corporation,DIVIDEND,640,2.50,$1602.03,USD,20.65,0.00,Corporate,BRK005,NYSE,2024-09-22T12:44:06Z,Long-term investment,Med
TXN000476,ACC-414267,CUST_877,20/04/2024,,SLV,iShares Silver Trust,DIVIDEND,417,1.459239,608.50,USD,41.46,,Trust,BRK001,NYSE ARCA,2024-04-20T13:16:24Z,Rebalancing,Med
TXN000477,ACC-366526,CUST_693,05/08/2024,,BOND_10Y,US Treasury 10 Year,BUY,325,102.326749,"-33,256.19",USD,39.84,,Retirement,BRK003,BOND,2024-08-05T11:26:52Z,,Med
TXN000478,ACC-732928,CUST_254,09-02-2024,,TSLA,Tesla Inc,DIVIDEND,611,$2.09,$1278.96,USD,21.47,0.00,Individual,BRK003,NASDAQ,2024-02-09T13:09:55Z,Dollar cost averaging,MEDIUM
TXN000479,ACC-333020,CUST_388,02/23/2024,,META,Meta Platforms Inc,DIVIDEND,363,2.99,"$1,083.65",USD,45.34,0.00,Individual,BRK005,NASDAQ,2024-02-23T13:35:17Z,Long-term investment,MEDIUM
